StartDate,EndDate,RecordedDate,ResponseId,Init,Title,id,answer,clean_answer,fullquestion,abbr,Group,ESnum,qnum,ES,survey_order,flag_noResponse,flag_noDriver,flag_noDirection,FirstAuthor,PublicationYear,SourcePublication
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.1_1_1,Habitat quality,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Habitat creation and maintenance - Response 1: Separate by commas",Response,,1,Q12,HabCreate,59,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.1_4_1,Carbon sequestration,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,4,Q12,ClimReg,65,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.1_7_1,Water yield,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of freshwater and coastal water quality [e.g. filtration of part... - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals] - Response 1: Separate by commas",Response,,7,Q12,coastWQReg,71,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.1_8_1,"Soil retention, Sand fixation",,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Formation, protection, and decontamination of soils and sediments [e.g deco... - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control] - Response 1: Separate by commas",Response,,8,Q12,SoilProtect,73,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.1_12_1,Crop production,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Food and feed - Response 1: Separate by commas",Response,,12,Q12,Food,81,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.2_1,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Habitat creation and maintenance,Driver,Env,1,Q12,HabCreate,91,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.2_4,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,4,Q12,ClimReg,94,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.2_7,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Env,7,Q12,coastWQReg,97,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.2_8,,,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Env,8,Q12,SoilProtect,98,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.2_12,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Food and feed,Driver,Env,12,Q12,Food,102,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.3_1,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Habitat creation and maintenance,Driver,Anthro,1,Q12,HabCreate,107,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.3_4,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,4,Q12,ClimReg,110,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.3_7,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,7,Q12,coastWQReg,113,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.3_8,,,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Anthro,8,Q12,SoilProtect,114,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.3_12,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Food and feed,Driver,Anthro,12,Q12,Food,118,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.4_1,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Habitat creation and maintenance,Driver,Bio,1,Q12,HabCreate,123,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.4_4,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Bio,4,Q12,ClimReg,126,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.4_7,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Bio,7,Q12,coastWQReg,129,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.4_8,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,8,Q12,SoilProtect,130,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.4_12,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Food and feed,Driver,Bio,12,Q12,Food,134,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.5_1,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Habitat creation and maintenance,Yclass,,1,Q12,HabCreate,139,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.5_4,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,4,Q12,ClimReg,142,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.5_7,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,7,Q12,coastWQReg,145,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.5_8,,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,8,Q12,SoilProtect,146,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.5_12,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,12,Q12,Food,150,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.6_1,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Habitat creation and maintenance,EffectDirect,Env,1,Q12,HabCreate,155,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.6_4,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,4,Q12,ClimReg,158,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.6_7,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,7,Q12,coastWQReg,161,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.6_8,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Env,8,Q12,SoilProtect,162,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.6_12,,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Food and feed,EffectDirect,Env,12,Q12,Food,166,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.7_1,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Habitat creation and maintenance,EffectDirect,Anthro,1,Q12,HabCreate,171,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.7_4,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,4,Q12,ClimReg,174,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.7_7,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,7,Q12,coastWQReg,177,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.7_8,,,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Anthro,8,Q12,SoilProtect,178,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.7_12,,,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Food and feed,EffectDirect,Anthro,12,Q12,Food,182,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.8_1,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Habitat creation and maintenance,EffectDirect,Bio,1,Q12,HabCreate,187,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.8_4,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Bio,4,Q12,ClimReg,190,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.8_7,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Bio,7,Q12,coastWQReg,193,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.8_8,,,"Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Bio,8,Q12,SoilProtect,194,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25.8_12,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Food and feed,EffectDirect,Bio,12,Q12,Food,198,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q17,,,List Other Environmental Driver from Q12 (sep. with commas),OtherDriver,Env,,Q12,,203,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q25,,,List Other Human Driver from Q12 (sep. with commas),OtherDriver,Anthro,,Q12,,204,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
2020-03-06T15:13:02Z,2020-03-06T15:35:32Z,2020-03-06T15:35:33Z,R_1FwXaTC0G9o2yWG,TM,"Linking ecosystem services supply, social demand and human well-being in a typical mountain-oasis-desert area, Xinjiang, China",Q26,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,,Q12,,205,FALSE,TRUE,TRUE,Wei,2018,ECOSYSTEM SERVICES
